runtime_minutes,director_name,movie_averageRating,movie_numerOfVotes,approval_Index,age,Production budget $,Domestic gross $,Worldwide gross $,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,\N
119.0,1e-10,7.4,581440.0,7.094875126341689,0,30000000.0,66486205.0,170466405.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
111.0,1e-10,8.1,746380.0,7.9273091782853395,2,150000000.0,206445654.0,626549695.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80.0,1e-10,6.6,204.0,2.450627018041446,2,3000000.0,7233471.0,7241309.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89.0,1e-10,6.0,141.0,2.052804066853477,0,19737500.0,6687686.26,8727625.75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78.0,1e-10,6.2,6117.0,3.845400130622294,1,150000.0,2891288.0,3270128.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
90.0,1e-10,5.2,6119.0,3.204036651395585,1,38000000.0,623374.0,623374.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,126.0,5.9,157482.0,5.062991786992415,1,67500000.0,37519139.0,137489730.0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
115.0,74.0,4.5,73317.0,3.57719956989904,1,150000000.0,70592228.0,143987946.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1e-10,5.9,79060.0,4.763856466119747,0,10000000.0,26218170.0,49486874.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
113.0,55.0,6.8,263594.0,6.113131516765954,0,40000000.0,63686397.0,136123083.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
104.0,1e-10,5.4,50991.0,4.174726396186594,2,52000000.0,23010607.0,26922492.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1e-10,6.2,138817.0,5.269587799883229,1,60000000.0,43061982.0,82150183.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,74.0,5.6,41792.0,4.252259340294308,1,29000000.0,77339130.0,104145633.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,113.0,5.4,71994.0,4.311770435628929,0,19000000.0,56127162.0,101564935.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
184.0,1e-10,8.1,17660.0,5.696081478551571,0,600000.0,34505110.0,34699266.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
91.0,94.0,3.9,24838.0,2.772070372501416,1,20000000.0,94514402.0,154218168.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,1e-10,6.9,7770.0,4.41587552174269,1,5000000.0,4685097.0,4685097.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
127.0,1e-10,7.8,234275.0,6.963838649417382,1,25000000.0,169607287.0,230677636.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99.0,1e-10,6.3,5807.0,3.885442217410784,1,8000000.0,458232.0,458232.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,77.0,6.6,95681.0,5.437358297708316,2,60000000.0,43313890.0,82812456.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84.0,1e-10,5.9,13.0,0.9815978748194554,2,55381000.0,70928406.03,189380867.84,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
100.0,1e-10,6.2,2450.0,3.428016013434432,2,7000000.0,1632000.0,1933829.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99.0,1e-10,6.0,52003.0,4.661908040525037,2,30000000.0,14163574.0,32609631.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116.0,54.0,7.3,369009.0,6.753005523633863,1,30000000.0,121248145.0,283200000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106.0,10.0,6.8,367756.0,6.279739787287992,2,215000000.0,179020854.0,654213485.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,1e-10,6.4,32066.0,4.753817304639693,0,10500000.0,11052958.0,14140402.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
87.0,1e-10,6.2,65599.0,4.927647857525291,2,35000000.0,54149098.0,96096018.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,6.9,96908.0,5.696972046290068,0,175000.0,1321194.0,2102779.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
99.0,36.0,6.5,189779.0,5.680493513725535,1,80000000.0,69772969.0,147080413.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
91.0,1e-10,6.5,9077.0,4.226593877353492,2,10000000.0,70527.0,91201.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,67.0,7.3,49301.0,5.67189306632713,0,8000000.0,22549338.0,22549338.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
79.0,1e-10,6.0,4459.0,3.577539030471798,2,1000000.0,280351.0,839145.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
202.0,116.0,7.7,96427.0,6.369956103989766,0,35000000.0,48169910.0,48169910.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167.0,1e-10,8.1,119787.0,6.836991755985217,1,5300000.0,2197694.0,29197694.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,6.2,8031.0,3.969585410553032,2,25000000.0,10039566.0,10039566.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
99.0,120.0,6.2,83995.0,5.04041054473106,0,47000000.0,14970038.0,14970038.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
109.0,1e-10,6.5,88718.0,5.316842463127516,2,19000000.0,8402485.0,10412485.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
65.0,1e-10,2.0,52.0,0.4495974051314765,2,100000000.0,100138851.0,325500000.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,1e-10,7.1,16771.0,4.949604763464661,0,1300000.0,749741.0,749741.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,50.0,6.8,62020.0,5.38920543995599,2,25000000.0,28842237.0,29847480.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
134.0,33.0,6.1,62180.0,4.822020021990789,2,80000000.0,14947969.0,29400826.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147.0,9.0,7.5,226768.0,6.672956812514784,1,44000000.0,53300852.0,165600852.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85.0,1e-10,7.5,82727.0,6.11651859376774,0,900000.0,16098998.0,17549645.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106.0,99.0,7.0,9666.0,4.594237259211428,0,6000000.0,25059640.0,25059640.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119.0,1e-10,7.9,229887.0,7.043818740492272,1,12500000.0,12281000.0,12643293.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
95.0,36.0,5.4,95307.0,4.423222771613667,2,40000000.0,24827228.0,91126600.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
116.0,1e-10,5.9,57553.0,4.626031569695007,1,67972729.0,3900193.0,15449322.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
122.0,45.0,6.8,333791.0,6.231257369619372,0,60000000.0,59623958.0,99823958.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,7.1,140298.0,6.059208055954689,2,50000000.0,81526121.0,161626121.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,1e-10,5.8,10689.0,3.826984347580416,1,18000000.0,7190505.0,7190505.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132.0,21.0,6.9,119354.0,5.802735466383045,1,90000000.0,58220776.0,87420776.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141.0,1e-10,7.3,191230.0,6.399947161219445,0,60000000.0,44936545.0,105523737.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92.0,1e-10,7.6,477592.0,7.180174063238266,2,130000000.0,215434591.0,631910531.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,1e-10,7.0,18842.0,4.938003432226149,0,658000.0,23800000.0,23800000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,5.3,127304.0,4.451750035246497,0,35000000.0,40689393.0,87775050.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,29.0,6.5,137820.0,5.527499515106379,0,15000000.0,102092201.0,305384865.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
114.0,1e-10,7.2,26682.0,5.267152976455747,2,11000000.0,37780486.0,39994347.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,6.7,75704.0,5.406295842760943,1,20000000.0,83140306.0,111174248.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137.0,107.0,6.5,36828.0,4.8963734047136045,1,65000000.0,26900336.0,38253433.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
104.0,95.0,5.8,72178.0,4.642015186287472,0,4500000.0,47923795.0,47923795.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
81.0,1e-10,7.3,84419.0,5.960770334524675,0,1500000.0,7372734.0,11191423.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90.0,1e-10,4.8,509.0,2.069225376499088,2,300000.0,3496.0,3496.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97.0,1e-10,5.4,6987.0,3.3850427807607546,2,2000000.0,2583301.0,2791973.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111.0,1e-10,6.2,163.0,2.191764757464702,1,50000.0,8374.0,8374.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98.0,1e-10,4.6,16102.0,3.1465902246533703,2,25000000.0,15567860.0,19233280.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
271.0,1e-10,7.6,29736.0,5.627693327733638,1,25000000.0,10731997.0,10731997.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
95.0,1e-10,5.6,140469.0,4.751744385597028,1,66000000.0,50701325.0,113461527.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
242.0,67.0,7.8,38679.0,5.9301562957735,0,18000000.0,4501094.0,7129670.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105.0,122.0,3.0,817.0,1.348275270252538,2,5600000.0,531806.0,531806.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137.0,53.0,7.1,393939.0,6.598530746143006,0,190000000.0,353007020.0,1514553486.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122.0,1e-10,8.1,413118.0,7.574798904552899,0,12000000.0,230347346.0,428214478.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,8.2,1050849.0,8.233210407263126,2,94000000.0,380529370.0,936094852.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113.0,85.0,7.1,15609.0,4.91209580456186,1,8000000.0,1095369.0,15644196.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119.0,1e-10,6.6,107946.0,5.495926648771709,1,185000000.0,113929605.0,489181357.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
91.0,44.0,7.0,260435.0,6.290597296528807,1,85000000.0,148313048.0,378119469.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168.0,1e-10,7.8,610157.0,7.513173955941575,1,62000000.0,54117416.0,151813358.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141.0,79.0,6.7,333873.0,6.137803657201796,1,104000000.0,100234838.0,408803696.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,4.0,7.6,239362.0,6.793910233104226,0,20000000.0,16248701.0,59667625.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98.0,63.0,6.7,38940.0,5.078576150925716,2,8000000.0,109338.0,5314194.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104.0,1e-10,4.1,51372.0,3.1402086703209693,0,22000000.0,10696210.0,10696210.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
107.0,85.0,6.6,69878.0,5.28475070031657,1,25000000.0,21835784.0,41921590.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
103.0,99.0,7.2,86653.0,5.891146444391703,1,7000000.0,17506470.0,18190831.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,1e-10,7.0,16730.0,4.876774652689563,1,6000000.0,4595000.0,21787233.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
133.0,12.0,7.6,429654.0,7.121026895912555,1,50000000.0,75605492.0,111300835.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
100.0,127.0,5.9,29924.0,4.34211497890675,0,20000000.0,17807569.0,17807569.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1e-10,5.6,34498.0,4.173232323744683,1,4700000.0,8025872.0,8025872.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
137.0,111.0,6.6,35811.0,4.960132074360872,0,50000000.0,35188640.0,46112640.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
115.0,1e-10,6.7,114766.0,5.611396037956969,0,40000000.0,26814957.0,78269970.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117.0,2.0,6.7,132687.0,5.682922405784319,1,75000000.0,118871849.0,202822861.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
105.0,13.0,7.3,31497.0,5.431245105745943,1,3500000.0,6451628.0,6451628.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108.0,1e-10,4.6,11427.0,3.030515446900735,2,25000000.0,14983572.0,24355762.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119.0,45.0,6.5,150910.0,5.570892522243012,1,55000000.0,31090320.0,74966854.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
88.0,1e-10,6.7,55835.0,5.2562260720733365,2,60000000.0,26483452.0,80767884.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1e-10,5.1,11176.0,3.365914467863464,2,3000000.0,669688.0,816494.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88.0,1e-10,5.8,40224.0,4.392515081564196,1,45000000.0,28142535.0,49610898.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97.0,1e-10,4.5,8005.0,2.8439304524450604,2,12000000.0,31203964.0,31286759.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139.0,6.0,6.9,94379.0,5.68354753108756,2,70000000.0,55011732.0,94973540.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100.0,1e-10,5.5,1307.0,2.7718265708695053,2,12000000.0,2104164.0,2104164.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,1e-10,4.6,24375.0,3.2869146245949072,1,50000000.0,38590458.0,38590458.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
128.0,1e-10,7.3,299922.0,6.64166582018607,1,40000000.0,86260045.0,152962083.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116.0,1e-10,5.6,63990.0,4.427789110635494,2,80000000.0,19480739.0,26703184.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,25.0,6.3,37211.0,4.746455094331657,0,4000000.0,9134.0,47552.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
108.0,1e-10,6.3,171756.0,5.455399998344605,0,35000000.0,28317513.0,54768418.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
105.0,94.0,5.3,43160.0,4.029957387752842,1,110000000.0,71017784.0,348547523.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,1e-10,4.9,8163.0,3.1154888616704826,2,27000000.0,319976.0,325943.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
96.0,1e-10,6.0,35773.0,4.496757849683482,2,37000000.0,48006762.0,101857425.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,90.0,7.0,126992.0,5.920690804310416,1,72500000.0,47467250.0,86802457.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110.0,1e-10,6.9,84477.0,5.627277955026168,0,27000000.0,13848978.0,45160110.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
89.0,53.0,6.1,96386.0,5.018744977877367,0,20000000.0,16574590.0,20614661.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
120.0,1e-10,6.9,2671.0,3.873778700721386,1,2627000.0,5363000.0,5363000.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
133.0,84.0,7.1,32084.0,5.288478009272354,1,25000000.0,11092559.0,27572844.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103.0,1e-10,7.0,13084.0,4.750174436100566,0,5800000.0,542860.0,9662214.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
90.0,1e-10,2.1,37632.0,1.4960040434134594,0,7000000.0,10199354.0,13860078.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94.0,1e-10,5.5,2325.0,3.0049066539118545,2,7000000.0,23247539.0,23393939.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,1e-10,6.5,71539.0,5.213916030946959,1,31000000.0,53208180.0,53208180.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
96.0,1e-10,5.1,8706.0,3.2721977084901264,2,15000000.0,10494147.0,10845127.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
127.0,82.0,7.7,312640.0,7.036344091991774,1,35000000.0,41954997.0,65303052.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126.0,1e-10,7.1,316087.0,6.48351315541251,1,13000000.0,25593755.0,57189408.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
89.0,129.0,7.1,43504.0,5.44754130076805,0,2000000.0,18344729.0,18344729.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
93.0,1e-10,6.3,7594.0,4.00980286159067,2,2900000.0,101270.0,172867.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130.0,1e-10,5.8,135645.0,4.911245166867177,1,60000000.0,31165421.0,75965567.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
124.0,3.0,6.7,91481.0,5.499612022980484,2,50000000.0,52752475.0,119114494.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
118.0,1e-10,6.3,340924.0,5.773184359213031,1,250000000.0,343256830.0,760928081.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95.0,115.0,4.8,25349.0,3.449392920150332,2,25000000.0,25590119.0,39393111.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93.0,1e-10,5.8,33632.0,4.316135459044919,0,13000000.0,16757163.0,16757163.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99.0,5.0,7.0,39277.0,5.31631589943916,2,1200000.0,7000000.0,7000000.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161.0,21.0,7.4,643366.0,7.149977303234712,1,100000000.0,262233381.0,874954530.0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
109.0,1e-10,8.2,76421.0,6.651861684899648,1,2000000.0,4311834.0,7799257.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127.0,1e-10,6.7,103276.0,5.5593942834086905,1,28000000.0,54800000.0,195300000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
141.0,105.0,7.8,56441.0,6.147027166218479,0,16000000.0,34609720.0,34609720.0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
99.0,1e-10,5.5,58221.0,4.30813451126466,0,30000000.0,17266505.0,36722311.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,1e-10,5.2,69344.0,4.132844331528397,1,40000000.0,54979992.0,87949859.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
93.0,27.0,6.6,256589.0,5.916376955799944,0,5000000.0,87025093.0,152925093.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
116.0,1e-10,7.0,8066.0,4.501039820333662,0,15000000.0,824295.0,1970268.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
132.0,24.0,8.1,691828.0,7.882077443567401,2,30000000.0,100492203.0,231928227.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107.0,91.0,6.2,2239.0,3.386934338148684,0,6000000.0,54606.0,4316497.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
119.0,128.0,7.2,200295.0,6.335005393347988,0,50000000.0,24006726.0,34806726.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110.0,1e-10,7.4,71413.0,5.953136312333084,2,85000000.0,162790990.0,404655292.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102.0,32.0,6.7,74803.0,5.400393710686943,1,20000000.0,13367624.0,29958228.0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
96.0,129.0,6.6,85384.0,5.382067886408008,2,4000000.0,10525717.0,40103262.0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
117.0,40.0,6.5,135174.0,5.518228558762005,1,45000000.0,46290741.0,127990741.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
120.0,1e-10,7.2,28778.0,5.307213041294936,1,10000000.0,2893666.0,3260179.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
127.0,1e-10,6.8,29610.0,5.019303367856654,1,20000000.0,35782828.0,35782828.0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
89.0,1e-10,5.9,74611.0,4.738714182269376,0,63565000.0,39094158.87,132845719.88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
118.0,1e-10,6.2,22414.0,4.437783162165338,0,12500000.0,7000000.0,21000000.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
120.0,1e-10,7.1,35348.0,5.339088765281431,2,20000000.0,24704837.0,38794346.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145.0,1e-10,7.3,152455.0,6.27823672058617,1,85000000.0,57010853.0,161510853.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
104.0,1e-10,3.4,121037.0,2.7959519842841827,1,100000000.0,40202379.0,82078046.0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
115.0,1e-10,5.7,5442.0,3.475620018042877,2,18000000.0,1305114.0,1305114.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101.0,70.0,7.6,59454.0,6.01511168337363,1,2500000.0,13011160.0,13881317.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96.0,1e-10,5.3,4698.0,3.1651395476439226,1,5500000.0,28468.0,28468.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
